,report_label,file_name,text_raw,text_partial_preprocessed,text_fully_preprocessed,page_num,is_relevant
10,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"UNDERLYING OPERATING PROFIT*
GROUP

£57.5m

2021

2020

2019

£57.5m

£54.7m

£44.0m

SENSORS & INFORMATION

£31.6m

COUNTERMEASURES & ENERGETICS

£40.0m

2021

2020

2019

£31.6m

£27.4m

£26.3m

2021

2020

2019

£40.0m

£39.9m

£27.5m

Read more on pages 32 to 34 

Read more on pages 35 to 37 

PROGRESS
Building a resilient business to 
ensure solid foundations are in 
place to deliver medium-term 
growth opportunities.",UNDERLYING OPERATING PROFIT* GROUP £57.5m 2021 2020 2019 £57.5m £54.7m £44.0m SENSORS & INFORMATION £31.6m COUNTERMEASURES & ENERGETICS £40.0m 2021 2020 2019 £31.6m £27.4m £26.3m 2021 2020 2019 £40.0m £39.9m £27.5m Read more on pages 32 to 34 Read more on pages 35 to 37 PROGRESS Building a resilient business to ensure solid foundations are in place to deliver medium-term growth opportunities.,underlying operating profit group 575m 2021 2020 2019 575m 547m 440m sensor information 316m countermeasure energetics 400m 2021 2020 2019 316m 274m 263m 2021 2020 2019 400m 399m 275m read page 32 34 read page 35 37 progress building resilient business ensure solid foundation place deliver mediumterm growth opportunity,3,
11,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"SAFETY
As part of our commitment 
to continuous improvement, 
delivering on our three core 
values: Safety, as paramount, 
Excellence and Innovation.","SAFETY As part of our commitment to continuous improvement, delivering on our three core values: Safety, as paramount, Excellence and Innovation.",safety part commitment continuous improvement delivering three core value safety paramount excellence innovation,3,
12,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"2022 OUTLOOK
The strong market for Roke’s 
products and services, the 
opportunities under the US 
Programs of Record and the 
visibility of the Countermeasures 
& Energetics order book all 
support improving medium-
term expectations.","2022 OUTLOOK The strong market for Roke’s products and services, the opportunities under the US Programs of Record and the visibility of the Countermeasures & Energetics order book all support improving medium- term expectations.",2022 outlook strong market rokes product service opportunity u program record visibility countermeasure energetics order book support improving medium term expectation,3,
13,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"KEY POINTS
 - 2021 performance was in line with 

the Board’s expectations with strong 
performance in both segments, despite 
an FX translation headwind caused by 
the 10 cent weakening of the US dollar

 - Roke order intake exceeded £100m 
for the first time, with double digit 
growth in orders, revenue and 
operating profit in a positive market

 - Successful acquisition and integration 
of the Cubica Group, performing well 
since completion in June 2021 

 - Continued progress in our US Sensors 

Programs of Record.","KEY POINTS - 2021 performance was in line with the Board’s expectations with strong performance in both segments, despite an FX translation headwind caused by the 10 cent weakening of the US dollar - Roke order intake exceeded £100m for the first time, with double digit growth in orders, revenue and operating profit in a positive market - Successful acquisition and integration of the Cubica Group, performing well since completion in June 2021 - Continued progress in our US Sensors Programs of Record.",key point 2021 performance line board expectation strong performance segment despite fx translation headwind caused 10 cent weakening u dollar roke order intake exceeded 100m first time double digit growth order revenue operating profit positive market successful acquisition integration cubica group performing well since completion june 2021 continued progress u sensor program record,3,
14,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"Further orders 
received in the year for the next phase 
of HMDS delivery, valued at $69m, 
under the previously announced 
$200m IDIQ contract.","Further orders received in the year for the next phase of HMDS delivery, valued at $69m, under the previously announced $200m IDIQ contract.",order received year next phase hmds delivery valued 69m previously announced 200m idiq contract,3,
15,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"$99m EMBD 
full rate production six-year contract 
awarded in October 2021

 - Sensors & Information underlying 
operating margin increased from 
20.0% to 21.6%

 - Countermeasures & Energetics 

underlying operating margin increased 
from 15.0% to 16.2% as the UK 
countermeasures site delivered strong 
operational and financial performance

 - Continued reduction in net debt with 
strong operating cash generation and 
cash conversion of 105%.",$99m EMBD full rate production six-year contract awarded in October 2021 - Sensors & Information underlying operating margin increased from 20.0% to 21.6% - Countermeasures & Energetics underlying operating margin increased from 15.0% to 16.2% as the UK countermeasures site delivered strong operational and financial performance - Continued reduction in net debt with strong operating cash generation and cash conversion of 105%.,99m embd full rate production sixyear contract awarded october 2021 sensor information underlying operating margin increased 200 216 countermeasure energetics underlying operating margin increased 150 162 uk countermeasure site delivered strong operational financial performance continued reduction net debt strong operating cash generation cash conversion 105,3,
16,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"Continued 
scheduled capital expenditure ahead of 
depreciation.",Continued scheduled capital expenditure ahead of depreciation.,continued scheduled capital expenditure ahead depreciation,3,
17,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"Net debt to underlying 
EBITDA of 0.35 times

 - New policy to target a medium-term 

dividend cover of c.2.5 times 
underlying EPS.",Net debt to underlying EBITDA of 0.35 times - New policy to target a medium-term dividend cover of c.2.5 times underlying EPS.,net debt underlying ebitda 035 time new policy target mediumterm dividend cover c25 time underlying eps,3,
18,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"Proposed final dividend 
increased by 23% to 3.2p, giving a total 
dividend of 4.8p (3.5 times cover)

 - Investment in the Group’s 

manufacturing infrastructure continues 
to be a key enabler to deliver 
improved safety and operational 
excellence.","Proposed final dividend increased by 23% to 3.2p, giving a total dividend of 4.8p (3.5 times cover) - Investment in the Group’s manufacturing infrastructure continues to be a key enabler to deliver improved safety and operational excellence.",proposed final dividend increased 23 32p giving total dividend 48p 35 time cover investment group manufacturing infrastructure continues key enabler deliver improved safety operational excellence,3,
19,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"TRIF rate was down 21% 
at 0.67 (2020: 0.85)

 - Board’s expectations for 2022 are 

unchanged.",TRIF rate was down 21% at 0.67 (2020: 0.85) - Board’s expectations for 2022 are unchanged.,trif rate 21 067 2020 085 board expectation 2022 unchanged,3,
20,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"Approximately 84% 
(2020: 78%) of expected 2022 
revenue is covered by the order book

*  References to underlying operating profit and earnings per share throughout this strategic report are to underlying measures from continuing operations; see note 3 for a 

reconciliation to the statutory profit after tax from both continuing and discontinued operations of £41.5m (2020: £34.7m).",Approximately 84% (2020: 78%) of expected 2022 revenue is covered by the order book * References to underlying operating profit and earnings per share throughout this strategic report are to underlying measures from continuing operations; see note 3 for a reconciliation to the statutory profit after tax from both continuing and discontinued operations of £41.5m (2020: £34.7m).,approximately 84 2020 78 expected 2022 revenue covered order book reference underlying operating profit earnings per share throughout strategic report underlying measure continuing operation see note 3 reconciliation statutory profit tax continuing discontinued operation 415m 2020 347m,3,
21,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"For references to constant currency equivalents 
of reported numbers please refer to page 60 for further explanation.",For references to constant currency equivalents of reported numbers please refer to page 60 for further explanation.,reference constant currency equivalent reported number please refer page 60 explanation,3,
22,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"WHAT WE DO

INNOVATION AND TECHNOLOGY  
IS AT OUR CORE

At Chemring we create market-leading 
technology solutions and develop 
world-class thinking to solve the most 
challenging problems.",WHAT WE DO INNOVATION AND TECHNOLOGY IS AT OUR CORE At Chemring we create market-leading technology solutions and develop world-class thinking to solve the most challenging problems.,innovation technology core chemring create marketleading technology solution develop worldclass thinking solve challenging problem,4,
23,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"Using our extensive science and engineering expertise, we turn ideas 
into reality, designing and developing critical solutions that protect and 
safeguard in an uncertain world.","Using our extensive science and engineering expertise, we turn ideas into reality, designing and developing critical solutions that protect and safeguard in an uncertain world.",using extensive science engineering expertise turn idea reality designing developing critical solution protect safeguard uncertain world,4,
24,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"We achieve this by innovating at every stage of the value chain, from 
research and development, through to design, manufacture and in-service 
support for our sensors and detection systems, countermeasures and 
energetic products.","We achieve this by innovating at every stage of the value chain, from research and development, through to design, manufacture and in-service support for our sensors and detection systems, countermeasures and energetic products.",achieve innovating every stage value chain research development design manufacture inservice support sensor detection system countermeasure energetic product,4,
25,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"Our customer base spans national defence organisations, security and 
law enforcement agencies, as well as commercial markets such as space 
and transport.","Our customer base spans national defence organisations, security and law enforcement agencies, as well as commercial markets such as space and transport.",customer base span national defence organisation security law enforcement agency well commercial market space transport,4,
26,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"We support our customers in more than 50 countries 
across the globe.",We support our customers in more than 50 countries across the globe.,support customer 50 country across globe,4,
27,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"Chemring is organised into two sectors:

 -  Sensors & Information; and
 -  Countermeasures & Energetics.",Chemring is organised into two sectors: - Sensors & Information; and - Countermeasures & Energetics.,chemring organised two sector sensor information countermeasure energetics,4,
28,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"WHERE WE OPERATE
Our home markets in the UK, the US, Australia and Norway 
represent some of the most advanced customer users in the world, 
with well-funded militaries and international credibility, which helps 
support export sales.","WHERE WE OPERATE Our home markets in the UK, the US, Australia and Norway represent some of the most advanced customer users in the world, with well-funded militaries and international credibility, which helps support export sales.",operate home market uk u australia norway represent advanced customer user world wellfunded military international credibility help support export sale,4,
29,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"The percentages represent the proportion of 
sales for that destination in the year ended 31 October 2021.",The percentages represent the proportion of sales for that destination in the year ended 31 October 2021.,percentage represent proportion sale destination year ended 31 october 2021,4,
30,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"UK

30%

In the UK we are seeing growing 
customer demand for our cyber 
and information security solutions 
in national security, defence and, to 
an increasing extent, 
industrial sectors.","UK 30% In the UK we are seeing growing customer demand for our cyber and information security solutions in national security, defence and, to an increasing extent, industrial sectors.",uk 30 uk seeing growing customer demand cyber information security solution national security defence increasing extent industrial sector,4,
31,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"EUROPE

14%

In Europe, our Norwegian 
business continues to have a 
strong order book for its niche 
products and has long-term 
supply agreements with key 
customers, providing good 
future visibility.","EUROPE 14% In Europe, our Norwegian business continues to have a strong order book for its niche products and has long-term supply agreements with key customers, providing good future visibility.",europe 14 europe norwegian business continues strong order book niche product longterm supply agreement key customer providing good future visibility,4,
32,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"US

51%

The US maintains the largest defence budget in the world and 
remains our primary home market.",US 51% The US maintains the largest defence budget in the world and remains our primary home market.,u 51 u maintains largest defence budget world remains primary home market,4,
33,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"Our exposure to key long-term 
US programmes, particularly in the Sensors & Information sector 
but also in Countermeasures & Energetics, gives us good visibility 
for future earnings.","Our exposure to key long-term US programmes, particularly in the Sensors & Information sector but also in Countermeasures & Energetics, gives us good visibility for future earnings.",exposure key longterm u programme particularly sensor information sector also countermeasure energetics give u good visibility future earnings,4,
34,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"02

Chemring Group PLC Annual report and accounts 2021

ASIA PACIFIC

5%

Steady year-on-year growth in key regional markets as 
defence spending increases in response to increased threats.",02 Chemring Group PLC Annual report and accounts 2021 ASIA PACIFIC 5% Steady year-on-year growth in key regional markets as defence spending increases in response to increased threats.,02 chemring group plc annual report account 2021 asia pacific 5 steady yearonyear growth key regional market defence spending increase response increased threat,4,
35,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"Our Australian business enables us to maintain, support and evolve 
next-generation capabilities for Australia and other customers 
in the Asia Pacific region.","Our Australian business enables us to maintain, support and evolve next-generation capabilities for Australia and other customers in the Asia Pacific region.",australian business enables u maintain support evolve nextgeneration capability australia customer asia pacific region,4,
36,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"SENSORS & INFORMATION
Innovation is core to solving our clients’ difficult problems.",SENSORS & INFORMATION Innovation is core to solving our clients’ difficult problems.,sensor information innovation core solving client difficult problem,5,
37,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"With over 600 scientists, engineers and consultants, our Sensors & 
Information sector continues to invest in technologies that 
safeguard and protect in an uncertain world.","With over 600 scientists, engineers and consultants, our Sensors & Information sector continues to invest in technologies that safeguard and protect in an uncertain world.",600 scientist engineer consultant sensor information sector continues invest technology safeguard protect uncertain world,5,
38,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"Operating across defence, national security, law enforcement and 
industrial domains, we enable our clients to deliver competitive 
advantage, defend their people, assets and information, and defeat 
their adversaries.","Operating across defence, national security, law enforcement and industrial domains, we enable our clients to deliver competitive advantage, defend their people, assets and information, and defeat their adversaries.",operating across defence national security law enforcement industrial domain enable client deliver competitive advantage defend people asset information defeat adversary,5,
39,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"Our sensor technologies detect threats with a very high degree of 
confidence, be they explosive, biological, chemical, radio or cyber.","Our sensor technologies detect threats with a very high degree of confidence, be they explosive, biological, chemical, radio or cyber.",sensor technology detect threat high degree confidence explosive biological chemical radio cyber,5,
40,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"Our Roke business draws on a 60-year heritage of innovation in 
sensors, communications, cyber and artificial intelligence to innovate 
and apply these technologies in new ways.","Our Roke business draws on a 60-year heritage of innovation in sensors, communications, cyber and artificial intelligence to innovate and apply these technologies in new ways.",roke business draw 60year heritage innovation sensor communication cyber artificial intelligence innovate apply technology new way,5,
41,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"We operate across the whole lifecycle providing advice, research 
and development, engineering, design and in-service support for 
our products and services.","We operate across the whole lifecycle providing advice, research and development, engineering, design and in-service support for our products and services.",operate across whole lifecycle providing advice research development engineering design inservice support product service,5,
42,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"COUNTERMEASURES & ENERGETICS
Chemring is the world leader in the design, development and 
manufacture of advanced expendable countermeasures for 
protecting air and sea platforms against the growing threat of 
guided missiles.","COUNTERMEASURES & ENERGETICS Chemring is the world leader in the design, development and manufacture of advanced expendable countermeasures for protecting air and sea platforms against the growing threat of guided missiles.",countermeasure energetics chemring world leader design development manufacture advanced expendable countermeasure protecting air sea platform growing threat guided missile,5,
43,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"We combine a deep understanding of platform signatures, missile 
seekers and chemical formulations to develop new 
countermeasures against evolving threats.","We combine a deep understanding of platform signatures, missile seekers and chemical formulations to develop new countermeasures against evolving threats.",combine deep understanding platform signature missile seeker chemical formulation develop new countermeasure evolving threat,5,
44,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"Our niche, world-class energetics portfolio provides high-reliability, 
single-use devices that perform critical functions for the space, 
aerospace, defence and industrial markets.","Our niche, world-class energetics portfolio provides high-reliability, single-use devices that perform critical functions for the space, aerospace, defence and industrial markets.",niche worldclass energetics portfolio provides highreliability singleuse device perform critical function space aerospace defence industrial market,5,
45,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"Every day, our products, services and experts assist customers, 
including NASA, to achieve mission success.","Every day, our products, services and experts assist customers, including NASA, to achieve mission success.",every day product service expert assist customer including nasa achieve mission success,5,
46,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"This ranges from 
cutting-edge technology to enable our customers to launch rockets 
and satellites into orbit, to the provision of aircraft safety systems 
including oxygen mask deployment on commercial aircraft and 
ejector seats for aircrew egress.","This ranges from cutting-edge technology to enable our customers to launch rockets and satellites into orbit, to the provision of aircraft safety systems including oxygen mask deployment on commercial aircraft and ejector seats for aircrew egress.",range cuttingedge technology enable customer launch rocket satellite orbit provision aircraft safety system including oxygen mask deployment commercial aircraft ejector seat aircrew egress,5,
47,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"OUR PURPOSE IN ACTION

WE’RE PROTECTING...",OUR PURPOSE IN ACTION WE’RE PROTECTING...,purpose action protecting,6,
48,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"THROUGH DEVELOPING 
MARKET-LEADING TECHNOLOGIES

Across Chemring, our subject matter 
experts use our highly specialised facilities 
to develop and deliver world-leading 
solutions that protect both the physical 
and digital environments.","THROUGH DEVELOPING MARKET-LEADING TECHNOLOGIES Across Chemring, our subject matter experts use our highly specialised facilities to develop and deliver world-leading solutions that protect both the physical and digital environments.",developing marketleading technology across chemring subject matter expert use highly specialised facility develop deliver worldleading solution protect physical digital environment,6,
49,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"Innovation and 
technology are at the heart of our approach.",Innovation and technology are at the heart of our approach.,innovation technology heart approach,6,
50,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"Our expertise and competencies in Sensors & Information make us well 
placed to respond to our customers’ priorities of achieving chemical, 
biological and cyber resilience and information advantage.","Our expertise and competencies in Sensors & Information make us well placed to respond to our customers’ priorities of achieving chemical, biological and cyber resilience and information advantage.",expertise competency sensor information make u well placed respond customer priority achieving chemical biological cyber resilience information advantage,6,
51,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"Similarly, our 
technical know-how and manufacturing capabilities in Countermeasures & 
Energetics underpin the development and delivery of products that can 
defeat the latest threats to our customers’ airborne and naval platforms 
and meet their demanding requirements for precision high energy solutions.","Similarly, our technical know-how and manufacturing capabilities in Countermeasures & Energetics underpin the development and delivery of products that can defeat the latest threats to our customers’ airborne and naval platforms and meet their demanding requirements for precision high energy solutions.",similarly technical knowhow manufacturing capability countermeasure energetics underpin development delivery product defeat latest threat customer airborne naval platform meet demanding requirement precision high energy solution,6,
52,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"In our Sensors & Information sector, Chemring Sensors & Electronic 
Systems (“CSES”) is developing innovative solutions based upon next-
generation sensor capabilities, including integrating sensors onto 
unmanned platforms for vapour, liquid, solid and explosive hazard 
detection.","In our Sensors & Information sector, Chemring Sensors & Electronic Systems (“CSES”) is developing innovative solutions based upon next- generation sensor capabilities, including integrating sensors onto unmanned platforms for vapour, liquid, solid and explosive hazard detection.",sensor information sector chemring sensor electronic system cs developing innovative solution based upon next generation sensor capability including integrating sensor onto unmanned platform vapour liquid solid explosive hazard detection,6,
53,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"This use of unmanned systems minimises the direct risk to the 
personnel involved.",This use of unmanned systems minimises the direct risk to the personnel involved.,use unmanned system minimises direct risk personnel involved,6,
54,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"CSES’s other innovations include sensor technologies 
for standoff detection and identification, which enable the contactless 
detection of chemical and biological threats, thereby avoiding the 
possibility of contamination for operators and their equipment.","CSES’s other innovations include sensor technologies for standoff detection and identification, which enable the contactless detection of chemical and biological threats, thereby avoiding the possibility of contamination for operators and their equipment.",cs innovation include sensor technology standoff detection identification enable contactless detection chemical biological threat thereby avoiding possibility contamination operator equipment,6,
55,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"Roke is also following the customer mission by rapidly producing new 
end-to-end capability solutions, right through from initial event detection 
to taking the operational decision.","Roke is also following the customer mission by rapidly producing new end-to-end capability solutions, right through from initial event detection to taking the operational decision.",roke also following customer mission rapidly producing new endtoend capability solution right initial event detection taking operational decision,6,
56,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"This transformative work contributes 
to our customers achieving digital superiority, which enables them to 
manoeuvre whilst constraining the manoeuvrability of the adversary and 
can include Roke’s expertise in machine augmented intelligence and 
automation where the human operator is supported by artificial 
intelligence technology that increases effectiveness and continually learns.","This transformative work contributes to our customers achieving digital superiority, which enables them to manoeuvre whilst constraining the manoeuvrability of the adversary and can include Roke’s expertise in machine augmented intelligence and automation where the human operator is supported by artificial intelligence technology that increases effectiveness and continually learns.",transformative work contributes customer achieving digital superiority enables manoeuvre whilst constraining manoeuvrability adversary include rokes expertise machine augmented intelligence automation human operator supported artificial intelligence technology increase effectiveness continually learns,6,
57,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"In our Countermeasures & Energetics sector, we have deep technical 
expertise in high-hazard engineering and manufacturing.","In our Countermeasures & Energetics sector, we have deep technical expertise in high-hazard engineering and manufacturing.",countermeasure energetics sector deep technical expertise highhazard engineering manufacturing,6,
58,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"We are 
protecting our leadership position by focusing on facility modernisation, 
automation and operational excellence.","We are protecting our leadership position by focusing on facility modernisation, automation and operational excellence.",protecting leadership position focusing facility modernisation automation operational excellence,6,
59,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"Our Countermeasures & 
Energetics businesses work closely with our customers to ensure that we 
have a detailed understanding of their evolving requirements to inform the 
development of solutions that can form the basis of future integrated 
threat protection systems.",Our Countermeasures & Energetics businesses work closely with our customers to ensure that we have a detailed understanding of their evolving requirements to inform the development of solutions that can form the basis of future integrated threat protection systems.,countermeasure energetics business work closely customer ensure detailed understanding evolving requirement inform development solution form basis future integrated threat protection system,6,
60,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"For example, in our energetics businesses, 
Chemring Energetic Devices (“CED”) is exploring next-generation digital 
technology for the missiles and space market where technology evolution 
is rapid, and in Chemring Energetics UK (“CEUK”), we are assessing candidate 
materials and manufacturing processes for next-generation solutions.","For example, in our energetics businesses, Chemring Energetic Devices (“CED”) is exploring next-generation digital technology for the missiles and space market where technology evolution is rapid, and in Chemring Energetics UK (“CEUK”), we are assessing candidate materials and manufacturing processes for next-generation solutions.",example energetics business chemring energetic device ced exploring nextgeneration digital technology missile space market technology evolution rapid chemring energetics uk ceuk assessing candidate material manufacturing process nextgeneration solution,6,
61,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"OUR PURPOSE IN ACTION
During the year Chemring acquired Cubica Technology Limited and 
Q6 Holdings Limited, collectively the “Cubica Group”.","OUR PURPOSE IN ACTION During the year Chemring acquired Cubica Technology Limited and Q6 Holdings Limited, collectively the “Cubica Group”.",purpose action year chemring acquired cubica technology limited q6 holding limited collectively cubica group,7,
62,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"Q6 owns 
80% of the issued shares of Vigil AI Limited (“Vigil AI”), which has 
technology providing state-of-the-art solutions to enable online 
platforms to detect imagery relating to child sexual exploitation 
globally.","Q6 owns 80% of the issued shares of Vigil AI Limited (“Vigil AI”), which has technology providing state-of-the-art solutions to enable online platforms to detect imagery relating to child sexual exploitation globally.",q6 owns 80 issued share vigil ai limited vigil ai technology providing stateoftheart solution enable online platform detect imagery relating child sexual exploitation globally,7,
63,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"The acquisition of the Cubica Group significantly improves 
our ability to develop effective user-driven capabilities, at pace and 
scale, so that customers can anticipate and manage new and 
emerging threats and risks.","The acquisition of the Cubica Group significantly improves our ability to develop effective user-driven capabilities, at pace and scale, so that customers can anticipate and manage new and emerging threats and risks.",acquisition cubica group significantly improves ability develop effective userdriven capability pace scale customer anticipate manage new emerging threat risk,7,
64,CHEMRING GROUP 2021,CHEMRING_GROUP_2021.pdf,"Our products and services are underpinned by our rich intellectual 
property.",Our products and services are underpinned by our rich intellectual property.,product service underpinned rich intellectual property,7,
