,report_label,file_name,text_raw,text_partial_preprocessed,text_fully_preprocessed,page_num,is_relevant
10,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"06

BUILDING ON OUR WORLD-CLASS BRAND

TRANSCENDING 
ULTRA-LUXURY 

2021 has been a landmark year in the redefinition 
of Aston Martin as one of the world’s most desirable 
ultra-luxury British performance brands, and 
the maker of the most exquisitely addictive 
performance cars.","06 BUILDING ON OUR WORLD-CLASS BRAND TRANSCENDING ULTRA-LUXURY 2021 has been a landmark year in the redefinition of Aston Martin as one of the world’s most desirable ultra-luxury British performance brands, and the maker of the most exquisitely addictive performance cars.",06 building worldclass brand transcending ultraluxury 2021 landmark year redefinition aston martin one world desirable ultraluxury british performance brand maker exquisitely addictive performance car,8,
11,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"Helped by our breathtaking product portfolio, 
new car sales grew by 82% year on year.","Helped by our breathtaking product portfolio, new car sales grew by 82% year on year.",helped breathtaking product portfolio new car sale grew 82 year year,8,
12,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"Retail sales made through our dealers reached 
their highest level since 2007, a year when Aston 
Martin posted record sales figures.","Retail sales made through our dealers reached their highest level since 2007, a year when Aston Martin posted record sales figures.",retail sale made dealer reached highest level since 2007 year aston martin posted record sale figure,8,
13,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"The average selling price of £162,000 for new 
products across our total portfolio highlights the 
unique strength and sentiment of the Aston Martin 
brand and its ability to attract consumer demand.","The average selling price of £162,000 for new products across our total portfolio highlights the unique strength and sentiment of the Aston Martin brand and its ability to attract consumer demand.",average selling price 162000 new product across total portfolio highlight unique strength sentiment aston martin brand ability attract consumer demand,8,
14,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"Improvements to the Aston Martin customer 
journey have also driven significant retail rewards.",Improvements to the Aston Martin customer journey have also driven significant retail rewards.,improvement aston martin customer journey also driven significant retail reward,8,
15,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"In a welcome shift, sales from dealers to customers 
were greater than wholesales for both our Sport/
GT cars and luxury SUVs, as the business aligned 
supply to demand.","In a welcome shift, sales from dealers to customers were greater than wholesales for both our Sport/ GT cars and luxury SUVs, as the business aligned supply to demand.",welcome shift sale dealer customer greater wholesale sport gt car luxury suv business aligned supply demand,8,
16,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"Operating as a true luxury 
brand, dealer stock is now at optimum levels.","Operating as a true luxury brand, dealer stock is now at optimum levels.",operating true luxury brand dealer stock optimum level,8,
17,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"The introduction of a best-in-class online 
configurator tool in July has enhanced the enquiry 
and ordering process for customers and led to 
dealer leads being trebled, as Aston Martin 
embraces new audiences and capitalises on the 
trends of personalisation and digital connectivity 
so revered by today’s luxury consumer.","The introduction of a best-in-class online configurator tool in July has enhanced the enquiry and ordering process for customers and led to dealer leads being trebled, as Aston Martin embraces new audiences and capitalises on the trends of personalisation and digital connectivity so revered by today’s luxury consumer.",introduction bestinclass online configurator tool july enhanced enquiry ordering process customer led dealer lead trebled aston martin embrace new audience capitalises trend personalisation digital connectivity revered today luxury consumer,8,
18,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"More than 13,000 users visited the configurator 
on launch day, with 2,500 sales leads generated 
within just three months of its launch.","More than 13,000 users visited the configurator on launch day, with 2,500 sales leads generated within just three months of its launch.",13000 user visited configurator launch day 2500 sale lead generated within three month launch,8,
19,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"007

“ For more than a century, 
Aston Martin has been 
defined by peerless 
performance and sports 
cars of unparalleled 
beauty and refinement.","007 “ For more than a century, Aston Martin has been defined by peerless performance and sports cars of unparalleled beauty and refinement.",007 century aston martin defined peerless performance sport car unparalleled beauty refinement,9,
20,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"08

“In 1913, Lionel Martin and Robert 
Bamford teamed up with an idea.","08 “In 1913, Lionel Martin and Robert Bamford teamed up with an idea.",08 1913 lionel martin robert bamford teamed idea,10,
21,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"To 
race cars and use what they learnt to 
make exquisite British sports cars.109 
years later, everything has changed.","To race cars and use what they learnt to make exquisite British sports cars.109 years later, everything has changed.",race car use learnt make exquisite british sport cars109 year later everything changed,10,
22,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"And yet nothing has changed.”

TOBIAS MOERS 
CEO OF ASTON MARTIN LAGONDA

Our growth in the luxury SUV segment was 
another global success.",And yet nothing has changed.” TOBIAS MOERS CEO OF ASTON MARTIN LAGONDA Our growth in the luxury SUV segment was another global success.,yet nothing changed tobias moers ceo aston martin lagonda growth luxury suv segment another global success,10,
23,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"In its first full year of 
sales, the DBX model has already gained an 
estimated 20% market share and will be further 
strengthened by new derivatives.","In its first full year of sales, the DBX model has already gained an estimated 20% market share and will be further strengthened by new derivatives.",first full year sale dbx model already gained estimated 20 market share strengthened new derivative,10,
24,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"The first of these, 
DBX Straight-Six, was launched on schedule 
in 2021, whilst development of the second 
derivative, DBX707, the world’s most powerful 
luxury SUV, culminated in the car’s global launch 
in February 2022.","The first of these, DBX Straight-Six, was launched on schedule in 2021, whilst development of the second derivative, DBX707, the world’s most powerful luxury SUV, culminated in the car’s global launch in February 2022.",first dbx straightsix launched schedule 2021 whilst development second derivative dbx707 world powerful luxury suv culminated car global launch february 2022,10,
25,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"Aston Martin’s renown for creating unique 
Special models for its VIP customers continued 
in 2021 through the launch of the Aston Martin 
Valhalla hybrid supercar, named ‘Design of the 
Year’ at the 2021 Automobile Awards for its 
functionality and beauty.","Aston Martin’s renown for creating unique Special models for its VIP customers continued in 2021 through the launch of the Aston Martin Valhalla hybrid supercar, named ‘Design of the Year’ at the 2021 Automobile Awards for its functionality and beauty.",aston martin renown creating unique special model vip customer continued 2021 launch aston martin valhalla hybrid supercar named design year 2021 automobile award functionality beauty,10,
26,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"The successful activation 
of the Valhalla global tour has brought the car to 
prospective customers through a series of intimate 
VIP events in each of our largest markets.",The successful activation of the Valhalla global tour has brought the car to prospective customers through a series of intimate VIP events in each of our largest markets.,successful activation valhalla global tour brought car prospective customer series intimate vip event largest market,10,
27,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"November saw the first Aston Martin Valkyrie 
programme cars completed, with the start of 
deliveries to customers in December marking the 
summit of our pioneering hypercar programme, 
which has pushed new boundaries in British 
engineering mastery.","November saw the first Aston Martin Valkyrie programme cars completed, with the start of deliveries to customers in December marking the summit of our pioneering hypercar programme, which has pushed new boundaries in British engineering mastery.",november saw first aston martin valkyrie programme car completed start delivery customer december marking summit pioneering hypercar programme pushed new boundary british engineering mastery,10,
28,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"The first true Formula OneTM car for the 
road, Aston Martin Valkyrie is an example of 
Aston Martin’s utilisation of cutting-edge F1TM 
technology, a synergy which has been cemented 
in 2021 through the brand’s return to the pinnacle 
of motorsport with the Aston Martin Cognizant 
Formula One™ Team.","The first true Formula OneTM car for the road, Aston Martin Valkyrie is an example of Aston Martin’s utilisation of cutting-edge F1TM technology, a synergy which has been cemented in 2021 through the brand’s return to the pinnacle of motorsport with the Aston Martin Cognizant Formula One™ Team.",first true formula onetm car road aston martin valkyrie example aston martin utilisation cuttingedge f1tm technology synergy cemented 2021 brand return pinnacle motorsport aston martin cognizant formula one team,10,
29,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"Increasing brand desirability 
and relevance, the partnership has brought Aston 
Martin to a passionate worldwide audience during 
the most thrilling F1TM season in decades.","Increasing brand desirability and relevance, the partnership has brought Aston Martin to a passionate worldwide audience during the most thrilling F1TM season in decades.",increasing brand desirability relevance partnership brought aston martin passionate worldwide audience thrilling f1tm season decade,10,
30,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"50% of Aston Martin end customers are now 
newcomers to the brand, and this appetite to 
expand Aston Martin’s fiercely loyal customer base 
has benefited from a tailored approach to increasing 
our market share in key international markets.","50% of Aston Martin end customers are now newcomers to the brand, and this appetite to expand Aston Martin’s fiercely loyal customer base has benefited from a tailored approach to increasing our market share in key international markets.",50 aston martin end customer newcomer brand appetite expand aston martin fiercely loyal customer base benefited tailored approach increasing market share key international market,10,
31,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"In 2021, strengthened regional leadership 
has developed and expanded our network of 
dealers, while the successful launch of the first 
DBX derivative, Straight-Six, exclusively in our 
fastest-growing market of China, demonstrates our 
understanding of the local desires of customers 
and our ability to match them with the perfect 
Aston Martin product.","In 2021, strengthened regional leadership has developed and expanded our network of dealers, while the successful launch of the first DBX derivative, Straight-Six, exclusively in our fastest-growing market of China, demonstrates our understanding of the local desires of customers and our ability to match them with the perfect Aston Martin product.",2021 strengthened regional leadership developed expanded network dealer successful launch first dbx derivative straightsix exclusively fastestgrowing market china demonstrates understanding local desire customer ability match perfect aston martin product,10,
32,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"Sales in China grew more 
than 206% in 2021.",Sales in China grew more than 206% in 2021.,sale china grew 206 2021,10,
33,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"In our largest market, Aston Martin celebrated 
the 70th anniversary of trading in the United States 
by putting the brand centre-stage at the Pebble 
Beach Concours d’Elegance – one of the most 
prestigious luxury automotive events in the world.","In our largest market, Aston Martin celebrated the 70th anniversary of trading in the United States by putting the brand centre-stage at the Pebble Beach Concours d’Elegance – one of the most prestigious luxury automotive events in the world.",largest market aston martin celebrated 70th anniversary trading united state putting brand centrestage pebble beach concours delegance one prestigious luxury automotive event world,10,
34,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"Reconnecting with dealers and customers in the 
region helped Aston Martin generate unprecedented 
excitement, with the highest retail sales for more 
than a decade and the Aston Martin Valkyrie Spider 
two-times oversubscribed following its successful 
launch at Pebble Beach.","Reconnecting with dealers and customers in the region helped Aston Martin generate unprecedented excitement, with the highest retail sales for more than a decade and the Aston Martin Valkyrie Spider two-times oversubscribed following its successful launch at Pebble Beach.",reconnecting dealer customer region helped aston martin generate unprecedented excitement highest retail sale decade aston martin valkyrie spider twotimes oversubscribed following successful launch pebble beach,10,
35,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"10

Named ‘Design 
of the Year’ at the 
2021 Automobile 
Awards, Valhalla 
was commended 
for its functionality 
and beauty

NEW ADDITIONS
2021 has seen exciting new additions to Aston 
Martin’s breathtaking product portfolio.","10 Named ‘Design of the Year’ at the 2021 Automobile Awards, Valhalla was commended for its functionality and beauty NEW ADDITIONS 2021 has seen exciting new additions to Aston Martin’s breathtaking product portfolio.",10 named design year 2021 automobile award valhalla commended functionality beauty new addition 2021 seen exciting new addition aston martin breathtaking product portfolio,12,
36,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"We celebrated the brand’s return to Formula 
OneTM for the first time in more than 60 years 
with the new Vantage F1TM Edition, the ultimate 
expression of performance and first ever Aston 
Martin road car to don the F1TM badging.","We celebrated the brand’s return to Formula OneTM for the first time in more than 60 years with the new Vantage F1TM Edition, the ultimate expression of performance and first ever Aston Martin road car to don the F1TM badging.",celebrated brand return formula onetm first time 60 year new vantage f1tm edition ultimate expression performance first ever aston martin road car f1tm badging,12,
37,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"The Aston Martin Valkyrie AMR Pro represents 
the track evolution of the revolutionary Aston 
Martin Valkyrie road car, the bloodline of which 
now also includes the stunning open-top Aston 
Martin Valkyrie Spider, two-times oversubscribed 
following  its launch  at  the Pebble Beach 
Concours d’Elegance.","The Aston Martin Valkyrie AMR Pro represents the track evolution of the revolutionary Aston Martin Valkyrie road car, the bloodline of which now also includes the stunning open-top Aston Martin Valkyrie Spider, two-times oversubscribed following its launch at the Pebble Beach Concours d’Elegance.",aston martin valkyrie amr pro represents track evolution revolutionary aston martin valkyrie road car bloodline also includes stunning opentop aston martin valkyrie spider twotimes oversubscribed following launch pebble beach concours delegance,12,
38,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"A  glimpse  into  Aston  Martin’s  future 
was provided by the reveal of Valhalla, an 
extraordinary, truly driver-focused mid-engine 
plug-in hybrid supercar, while the limited-edition 
V12 Speedster is a nod to our proud past as well 
as our exciting future.","A glimpse into Aston Martin’s future was provided by the reveal of Valhalla, an extraordinary, truly driver-focused mid-engine plug-in hybrid supercar, while the limited-edition V12 Speedster is a nod to our proud past as well as our exciting future.",glimpse aston martin future provided reveal valhalla extraordinary truly driverfocused midengine plugin hybrid supercar limitededition v12 speedster nod proud past well exciting future,12,
39,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"Our growth in the luxury SUV market continues 
with the first DBX derivative, Straight-Six, which 
was launched to acclaim in Shanghai in November 
and is exclusively marketed in China.","Our growth in the luxury SUV market continues with the first DBX derivative, Straight-Six, which was launched to acclaim in Shanghai in November and is exclusively marketed in China.",growth luxury suv market continues first dbx derivative straightsix launched acclaim shanghai november exclusively marketed china,12,
40,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"“We have taken huge strides 
in our transformation to become 
an engineering-led, technology 
and performance-oriented ultra-
luxury carmaker.”

Investing in people has 
been a major focus of Aston 
Martin’s Project Horizon 
transformation

13

A key element of Aston Martin’s future growth strategy 
is investing in our people, with the strength of the 
brand attracting new talent to complement a world-
class team.","“We have taken huge strides in our transformation to become an engineering-led, technology and performance-oriented ultra- luxury carmaker.” Investing in people has been a major focus of Aston Martin’s Project Horizon transformation 13 A key element of Aston Martin’s future growth strategy is investing in our people, with the strength of the brand attracting new talent to complement a world- class team.",taken huge stride transformation become engineeringled technology performanceoriented ultra luxury carmaker investing people major focus aston martin project horizon transformation 13 key element aston martin future growth strategy investing people strength brand attracting new talent complement world class team,15,
41,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"In the first full year of new leadership from 
our Executive Chairman and Chief Executive Officer, 
this focus has been accelerated.","In the first full year of new leadership from our Executive Chairman and Chief Executive Officer, this focus has been accelerated.",first full year new leadership executive chairman chief executive officer focus accelerated,15,
42,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"Key management 
hires have been made throughout the entire business, 
spanning operational to commercial functions.","Key management hires have been made throughout the entire business, spanning operational to commercial functions.",key management hire made throughout entire business spanning operational commercial function,15,
43,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"Leadership in key regions has also been 
strengthened, including the appointment in 
November of a new President of Aston Martin 
The Americas, our largest region by sales.","Leadership in key regions has also been strengthened, including the appointment in November of a new President of Aston Martin The Americas, our largest region by sales.",leadership key region also strengthened including appointment november new president aston martin america largest region sale,15,
44,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"Diversity and inclusion has been a key focus 
for the business, with a new ambition to achieve 
25% female leadership in our business within 
the next five years.","Diversity and inclusion has been a key focus for the business, with a new ambition to achieve 25% female leadership in our business within the next five years.",diversity inclusion key focus business new ambition achieve 25 female leadership business within next five year,15,
45,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"We have taken huge strides in our transformation 
to become an engineering-led, technology and 
performance-oriented ultra-luxury carmaker.","We have taken huge strides in our transformation to become an engineering-led, technology and performance-oriented ultra-luxury carmaker.",taken huge stride transformation become engineeringled technology performanceoriented ultraluxury carmaker,15,
46,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"Since Project Horizon began, nearly two hundred 
engineering vacancies have been filled, while the 
business has renewed its focus on in-house intellectual 
property development, including software and 
skills relating to electric vehicles, thereby fostering 
engineering excellence within our corporate DNA.","Since Project Horizon began, nearly two hundred engineering vacancies have been filled, while the business has renewed its focus on in-house intellectual property development, including software and skills relating to electric vehicles, thereby fostering engineering excellence within our corporate DNA.",since project horizon began nearly two hundred engineering vacancy filled business renewed focus inhouse intellectual property development including software skill relating electric vehicle thereby fostering engineering excellence within corporate dna,15,
47,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"Just as our product performance credibility 
benefits from our association with Formula 
OneTM, so too does our workplace culture – with 
an F1TM-inspired performance mindset being 
developed at Aston Martin, harnessing agility, 
speed and a winning culture among employees.","Just as our product performance credibility benefits from our association with Formula OneTM, so too does our workplace culture – with an F1TM-inspired performance mindset being developed at Aston Martin, harnessing agility, speed and a winning culture among employees.",product performance credibility benefit association formula onetm workplace culture f1tminspired performance mindset developed aston martin harnessing agility speed winning culture among employee,15,
48,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"The commitment of our dedicated and talented 
people has never been more evident than during 
the past two years, with our business adapting 
to navigate successfully through unprecedented 
headwinds caused by the COVID-19 pandemic 
and the subsequent changes in ownership 
and leadership.","The commitment of our dedicated and talented people has never been more evident than during the past two years, with our business adapting to navigate successfully through unprecedented headwinds caused by the COVID-19 pandemic and the subsequent changes in ownership and leadership.",commitment dedicated talented people never evident past two year business adapting navigate successfully unprecedented headwind caused covid19 pandemic subsequent change ownership leadership,15,
49,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"Our 2021 independent employee engagement 
survey – which saw 80% participation across our 
entire business – highlighted that 86% of Aston 
Martin employees are proud to work at the Company, 
while strong teamwork attributes were ahead of 
external benchmarks.","Our 2021 independent employee engagement survey – which saw 80% participation across our entire business – highlighted that 86% of Aston Martin employees are proud to work at the Company, while strong teamwork attributes were ahead of external benchmarks.",2021 independent employee engagement survey saw 80 participation across entire business highlighted 86 aston martin employee proud work company strong teamwork attribute ahead external benchmark,15,
50,ASTON MARTIN LAGONDA GLOBAL HOLDING 2021,ASTON_MARTIN_LAGONDA_GLOBAL_HOLDING_2021.pdf,"Increased efforts have been made in 2021 
to engage and reward employees.",Increased efforts have been made in 2021 to engage and reward employees.,increased effort made 2021 engage reward employee,15,
