,report_label,file_name,text_raw,text_partial_preprocessed,text_fully_preprocessed,page_num,is_relevant
10,SPECTRIS 2021,SPECTRIS_2021.pdf,"Our Purpose 
Our Purpose is to deliver value beyond measure.",Our Purpose Our Purpose is to deliver value beyond measure.,purpose purpose deliver value beyond measure,3,
11,SPECTRIS 2021,SPECTRIS_2021.pdf,Precision is at the heart of what we do.,Precision is at the heart of what we do.,precision heart,3,
12,SPECTRIS 2021,SPECTRIS_2021.pdf,"Spectris  
provides customers with specialist insight through  
our high-tech instruments and test equipment, 
augmented by the power of our software.","Spectris provides customers with specialist insight through our high-tech instruments and test equipment, augmented by the power of our software.",spectris provides customer specialist insight hightech instrument test equipment augmented power software,3,
13,SPECTRIS 2021,SPECTRIS_2021.pdf,"We enable our customers to work faster, smarter  
and more efficiently.","We enable our customers to work faster, smarter and more efficiently.",enable customer work faster smarter efficiently,3,
14,SPECTRIS 2021,SPECTRIS_2021.pdf,"We equip them with the  
ability to innovate, reduce time to market,  
improve processes, quality and yield.","We equip them with the ability to innovate, reduce time to market, improve processes, quality and yield.",equip ability innovate reduce time market improve process quality yield,3,
15,SPECTRIS 2021,SPECTRIS_2021.pdf,"In this way, our know-how creates value for wider 
society, as our customers manufacture and develop 
new products to make the world cleaner, healthier  
and more productive.","In this way, our know-how creates value for wider society, as our customers manufacture and develop new products to make the world cleaner, healthier and more productive.",way knowhow creates value wider society customer manufacture develop new product make world cleaner healthier productive,3,
16,SPECTRIS 2021,SPECTRIS_2021.pdf,Delivering value beyond measure.,Delivering value beyond measure.,delivering value beyond measure,3,
17,SPECTRIS 2021,SPECTRIS_2021.pdf,"Spectris At a Glance

Spectris in focus

Spectris harnesses the power of precision 
measurement to equip our customers to  
make the world cleaner, healthier and  
more productive.","Spectris At a Glance Spectris in focus Spectris harnesses the power of precision measurement to equip our customers to make the world cleaner, healthier and more productive.",spectris glance spectris focus spectris harness power precision measurement equip customer make world cleaner healthier productive,4,
18,SPECTRIS 2021,SPECTRIS_2021.pdf,"We are focusing on where we have competitive 
and differentiated offerings, and where we can 
maintain and build defendable positions, in 
attractive technology-driven end markets.","We are focusing on where we have competitive and differentiated offerings, and where we can maintain and build defendable positions, in attractive technology-driven end markets.",focusing competitive differentiated offering maintain build defendable position attractive technologydriven end market,4,
19,SPECTRIS 2021,SPECTRIS_2021.pdf,"Group sales by location (%)

3

4

1

2

1  North America 
2  Europe 
3  Asia 
4  Rest of the world 

31
30
35
4

Group sales by end-user market (%)

9

8
7

6

5

4

1

3

2

1  Pharmaceutical 
2  Electronics, semiconductors 
  & telecoms 
3  Automotive 
4  Metals, minerals & mining 
5  Academic research 
6  Machine manufacturing 
7 
8  Aerospace & defence 
9  Other 

 Energy & utilities 

21

12
12
9
8
8
7
5
18

Our operating 
companies
What we do 
We provide high-tech instruments, 
test equipment and software for 
many of the world’s most technically 
demanding industrial applications.","Group sales by location (%) 3 4 1 2 1 North America 2 Europe 3 Asia 4 Rest of the world 31 30 35 4 Group sales by end-user market (%) 9 8 7 6 5 4 1 3 2 1 Pharmaceutical 2 Electronics, semiconductors & telecoms 3 Automotive 4 Metals, minerals & mining 5 Academic research 6 Machine manufacturing 7 8 Aerospace & defence 9 Other Energy & utilities 21 12 12 9 8 8 7 5 18 Our operating companies What we do We provide high-tech instruments, test equipment and software for many of the world’s most technically demanding industrial applications.",group sale location 3 4 1 2 1 north america 2 europe 3 asia 4 rest world 31 30 35 4 group sale enduser market 9 8 7 6 5 4 1 3 2 1 pharmaceutical 2 electronics semiconductor telecom 3 automotive 4 metal mineral mining 5 academic research 6 machine manufacturing 7 8 aerospace defence 9 energy utility 21 12 12 9 8 8 7 5 18 operating company provide hightech instrument test equipment software many world technically demanding industrial application,4,
20,SPECTRIS 2021,SPECTRIS_2021.pdf,"Our technical expertise and  
deep domain knowledge  
enables us to provide the data  
and insights customers need  
to solve their challenges.",Our technical expertise and deep domain knowledge enables us to provide the data and insights customers need to solve their challenges.,technical expertise deep domain knowledge enables u provide data insight customer need solve challenge,4,
21,SPECTRIS 2021,SPECTRIS_2021.pdf,"How we equip customers
We provide customers with  
our leading instrument and  
sensor technology, along with 
complementary software and 
services.","How we equip customers We provide customers with our leading instrument and sensor technology, along with complementary software and services.",equip customer provide customer leading instrument sensor technology along complementary software service,4,
22,SPECTRIS 2021,SPECTRIS_2021.pdf,"We also provide superior 
data and insights that enable 
customers to work faster, smarter 
and more efficiently to innovate, 
reduce their time to market,  
improve processes, quality and  
yield.","We also provide superior data and insights that enable customers to work faster, smarter and more efficiently to innovate, reduce their time to market, improve processes, quality and yield.",also provide superior data insight enable customer work faster smarter efficiently innovate reduce time market improve process quality yield,4,
23,SPECTRIS 2021,SPECTRIS_2021.pdf,"Our expertise creates value  
for our wider society, as our 
customers manufacture and 
develop new products to make  
the world a cleaner, healthier and 
more productive place.","Our expertise creates value for our wider society, as our customers manufacture and develop new products to make the world a cleaner, healthier and more productive place.",expertise creates value wider society customer manufacture develop new product make world cleaner healthier productive place,4,
24,SPECTRIS 2021,SPECTRIS_2021.pdf,"We also provide a broad range of 
support services, such as training, 
technical support, spare parts, 
calibration and maintenance.","We also provide a broad range of support services, such as training, technical support, spare parts, calibration and maintenance.",also provide broad range support service training technical support spare part calibration maintenance,4,
25,SPECTRIS 2021,SPECTRIS_2021.pdf,"Where we are
We have a predominantly direct 
sales model through a worldwide 
network of sales, marketing and 
support offices, enabling us to 
be close to customers and gain 
a deeper understanding of the 
challenges they are seeking 
to address.","Where we are We have a predominantly direct sales model through a worldwide network of sales, marketing and support offices, enabling us to be close to customers and gain a deeper understanding of the challenges they are seeking to address.",predominantly direct sale model worldwide network sale marketing support office enabling u close customer gain deeper understanding challenge seeking address,4,
26,SPECTRIS 2021,SPECTRIS_2021.pdf,"Strategic Report

Our organisational  
structure

Our organisational structure and financial reporting reflects 
the three platform businesses – Malvern Panalytical, HBK 
and Omega – and the Industrial Solutions Division (‘ISD’).","Strategic Report Our organisational structure Our organisational structure and financial reporting reflects the three platform businesses – Malvern Panalytical, HBK and Omega – and the Industrial Solutions Division (‘ISD’).",strategic report organisational structure organisational structure financial reporting reflects three platform business malvern panalytical hbk omega industrial solution division isd,5,
27,SPECTRIS 2021,SPECTRIS_2021.pdf,"Group sales by business (%)

4

3

1

2

1  Malvern Panalytical 
2  HBK 
3  Omega 
4 

Industrial Solutions 

31
33
10
26

Malvern Panalytical provides 
advanced measurement and 
materials characterisation, 
accelerating innovation  
and efficiency in R&D  
and manufacturing.","Group sales by business (%) 4 3 1 2 1 Malvern Panalytical 2 HBK 3 Omega 4 Industrial Solutions 31 33 10 26 Malvern Panalytical provides advanced measurement and materials characterisation, accelerating innovation and efficiency in R&D and manufacturing.",group sale business 4 3 1 2 1 malvern panalytical 2 hbk 3 omega 4 industrial solution 31 33 10 26 malvern panalytical provides advanced measurement material characterisation accelerating innovation efficiency rd manufacturing,5,
28,SPECTRIS 2021,SPECTRIS_2021.pdf,"Hottinger Brüel & Kjær (‘HBK’) 
provides differentiated sensing, 
testing, modelling and simulation 
solutions to help customers 
accelerate product development.","Hottinger Brüel & Kjær (‘HBK’) provides differentiated sensing, testing, modelling and simulation solutions to help customers accelerate product development.",hottinger brüel kjær hbk provides differentiated sensing testing modelling simulation solution help customer accelerate product development,5,
29,SPECTRIS 2021,SPECTRIS_2021.pdf,"Omega provides specialist  
sensors, helping customers 
improve processes, delivered  
by a high service omni-channel 
distribution platform.","Omega provides specialist sensors, helping customers improve processes, delivered by a high service omni-channel distribution platform.",omega provides specialist sensor helping customer improve process delivered high service omnichannel distribution platform,5,
30,SPECTRIS 2021,SPECTRIS_2021.pdf,"Industrial  
Solutions 

ISD is a portfolio of high-value 
precision in-line sensing  
and monitoring businesses.",Industrial Solutions ISD is a portfolio of high-value precision in-line sensing and monitoring businesses.,industrial solution isd portfolio highvalue precision inline sensing monitoring business,5,
31,SPECTRIS 2021,SPECTRIS_2021.pdf,"It comprises Particle Measuring 
Systems, Red Lion Controls and 
Servomex.","It comprises Particle Measuring Systems, Red Lion Controls and Servomex.",comprises particle measuring system red lion control servomex,5,
32,SPECTRIS 2021,SPECTRIS_2021.pdf,"(Brüel & Kjær Vibro, 
ESG Solutions, Millbrook and 
NDC Technologies were divested 
during 2021.)","(Brüel & Kjær Vibro, ESG Solutions, Millbrook and NDC Technologies were divested during 2021.)",brüel kjær vibro esg solution millbrook ndc technology divested 2021,5,
33,SPECTRIS 2021,SPECTRIS_2021.pdf,"Chairman’s Statement

Mark Williamson 
Chairman

Recovery and moving

forward

Sales

£1,292.0m

(2020: £1,336.2m)

Dividend per share

71.8p

(2020: 68.4p)

Good financial performance
Spectris has emerged from the 
COVID-19 pandemic a more resilient 
and much improved company, with  
a refined purpose, values and ethics 
programme, and it has been pleasing 
to see these further embedded within 
the organisation during 2021.","Chairman’s Statement Mark Williamson Chairman Recovery and moving forward Sales £1,292.0m (2020: £1,336.2m) Dividend per share 71.8p (2020: 68.4p) Good financial performance Spectris has emerged from the COVID-19 pandemic a more resilient and much improved company, with a refined purpose, values and ethics programme, and it has been pleasing to see these further embedded within the organisation during 2021.",chairman statement mark williamson chairman recovery moving forward sale 12920m 2020 13362m dividend per share 718p 2020 684p good financial performance spectris emerged covid19 pandemic resilient much improved company refined purpose value ethic programme pleasing see embedded within organisation 2021,6,
34,SPECTRIS 2021,SPECTRIS_2021.pdf,"Being 
clear about who we are, how we 
behave and how this connects with our 
Strategy for Profitable Growth ensures 
that we are aligned and working to 
deliver value beyond measure for all  
of our stakeholders.","Being clear about who we are, how we behave and how this connects with our Strategy for Profitable Growth ensures that we are aligned and working to deliver value beyond measure for all of our stakeholders.",clear behave connects strategy profitable growth ensures aligned working deliver value beyond measure stakeholder,6,
35,SPECTRIS 2021,SPECTRIS_2021.pdf,"The execution of the Group’s strategy 
alongside the continued adoption of 
new ways of working has positioned 
the company well to benefit from the 
market recovery.",The execution of the Group’s strategy alongside the continued adoption of new ways of working has positioned the company well to benefit from the market recovery.,execution group strategy alongside continued adoption new way working positioned company well benefit market recovery,6,
36,SPECTRIS 2021,SPECTRIS_2021.pdf,"Driving sustainable 
organic sales growth and continued 
margin expansion are key elements of 

that strategy, and the Board was 
pleased to see good progress on this 
during 2021.","Driving sustainable organic sales growth and continued margin expansion are key elements of that strategy, and the Board was pleased to see good progress on this during 2021.",driving sustainable organic sale growth continued margin expansion key element strategy board pleased see good progress 2021,6,
37,SPECTRIS 2021,SPECTRIS_2021.pdf,"Similarly, delivering strong 
cash flow conversion and improving 
returns to shareholders are key 
objectives and these were also 
delivered during the year.","Similarly, delivering strong cash flow conversion and improving returns to shareholders are key objectives and these were also delivered during the year.",similarly delivering strong cash flow conversion improving return shareholder key objective also delivered year,6,
38,SPECTRIS 2021,SPECTRIS_2021.pdf,"Whilst  
2021 still had its COVID-19 related 
challenges, a return to economic 
growth, combined with multiple new 
product launches, helped drive a 
strong underlying demand for the 
Group’s products and services and lead 
to a like-for-like sales growth of 10%.","Whilst 2021 still had its COVID-19 related challenges, a return to economic growth, combined with multiple new product launches, helped drive a strong underlying demand for the Group’s products and services and lead to a like-for-like sales growth of 10%.",whilst 2021 still covid19 related challenge return economic growth combined multiple new product launch helped drive strong underlying demand group product service lead likeforlike sale growth 10,6,
39,SPECTRIS 2021,SPECTRIS_2021.pdf,"This supported an improved adjusted 
operating margin of 16.2% (statutory 
operating margin 12.0%) and the Group 
again delivered strong cash conversion, 
ending the year with net cash of  
£167.8 million on the balance sheet.","This supported an improved adjusted operating margin of 16.2% (statutory operating margin 12.0%) and the Group again delivered strong cash conversion, ending the year with net cash of £167.8 million on the balance sheet.",supported improved adjusted operating margin 162 statutory operating margin 120 group delivered strong cash conversion ending year net cash 1678 million balance sheet,6,
40,SPECTRIS 2021,SPECTRIS_2021.pdf,"The Board is proposing a final dividend 
of 48.8 pence per share which, when 
combined with the interim dividend of 
23.0 pence, gives a total of 71.8 pence 
per share for the year.","The Board is proposing a final dividend of 48.8 pence per share which, when combined with the interim dividend of 23.0 pence, gives a total of 71.8 pence per share for the year.",board proposing final dividend 488 penny per share combined interim dividend 230 penny give total 718 penny per share year,6,
41,SPECTRIS 2021,SPECTRIS_2021.pdf,"This equates to  
a 5% increase, in line with our policy  
of making progressive dividend 
payments based on affordability and 
sustainability.","This equates to a 5% increase, in line with our policy of making progressive dividend payments based on affordability and sustainability.",equates 5 increase line policy making progressive dividend payment based affordability sustainability,6,
42,SPECTRIS 2021,SPECTRIS_2021.pdf,"Our strong cash 
generation and robust balance sheet 
also supported a £200 million share 
buyback programme in 2021, which 
was completed in October.","Our strong cash generation and robust balance sheet also supported a £200 million share buyback programme in 2021, which was completed in October.",strong cash generation robust balance sheet also supported 200 million share buyback programme 2021 completed october,6,
43,SPECTRIS 2021,SPECTRIS_2021.pdf,"Delivering strategic transformation
During 2021, we continued to 
successfully execute the portfolio 
optimisation element of our Strategy 
for Profitable Growth, with the 

completion of four divestments:  
Brüel & Kjær Vibro, ESG Solutions, 
Millbrook and NDC Technologies.","Delivering strategic transformation During 2021, we continued to successfully execute the portfolio optimisation element of our Strategy for Profitable Growth, with the completion of four divestments: Brüel & Kjær Vibro, ESG Solutions, Millbrook and NDC Technologies.",delivering strategic transformation 2021 continued successfully execute portfolio optimisation element strategy profitable growth completion four divestments brüel kjær vibro esg solution millbrook ndc technology,6,
44,SPECTRIS 2021,SPECTRIS_2021.pdf,"I would like to thank all of the 
employees in these businesses for their 
contribution to Spectris over the years.",I would like to thank all of the employees in these businesses for their contribution to Spectris over the years.,would like thank employee business contribution spectris year,6,
45,SPECTRIS 2021,SPECTRIS_2021.pdf,"Completing these disposals, and at 
good valuations, against the backdrop 
of a global pandemic has been a great 
achievement and it is pleasing that 
these businesses have found new 
owners to help them better deliver 
their potential.","Completing these disposals, and at good valuations, against the backdrop of a global pandemic has been a great achievement and it is pleasing that these businesses have found new owners to help them better deliver their potential.",completing disposal good valuation backdrop global pandemic great achievement pleasing business found new owner help better deliver potential,6,
46,SPECTRIS 2021,SPECTRIS_2021.pdf,"We made one major acquisition during 
the year – Concurrent Real-Time – and 
the integration of that business into 
HBK, to advance its high performance 
computing and simulation software 
strategy, is progressing well.","We made one major acquisition during the year – Concurrent Real-Time – and the integration of that business into HBK, to advance its high performance computing and simulation software strategy, is progressing well.",made one major acquisition year concurrent realtime integration business hbk advance high performance computing simulation software strategy progressing well,6,
47,SPECTRIS 2021,SPECTRIS_2021.pdf,"We also 
made two smaller technology 
acquisitions and participated in a 
number of other processes, but 
retained discipline in accordance with 
our capital allocation framework.","We also made two smaller technology acquisitions and participated in a number of other processes, but retained discipline in accordance with our capital allocation framework.",also made two smaller technology acquisition participated number process retained discipline accordance capital allocation framework,6,
48,SPECTRIS 2021,SPECTRIS_2021.pdf,"M&A 
is a key component of the strategy and 
our balance sheet strength leaves us 
well positioned to participate in further 
activity on this front.",M&A is a key component of the strategy and our balance sheet strength leaves us well positioned to participate in further activity on this front.,key component strategy balance sheet strength leaf u well positioned participate activity front,6,
49,SPECTRIS 2021,SPECTRIS_2021.pdf,"Building a sustainable business
Underpinning our Strategy for 
Profitable Growth is the Group’s 
sustainability agenda and the Board is 
particularly pleased with the significant 
work that was undertaken during 2021 
to implement this.",Building a sustainable business Underpinning our Strategy for Profitable Growth is the Group’s sustainability agenda and the Board is particularly pleased with the significant work that was undertaken during 2021 to implement this.,building sustainable business underpinning strategy profitable growth group sustainability agenda board particularly pleased significant work undertaken 2021 implement,6,
50,SPECTRIS 2021,SPECTRIS_2021.pdf,"Strategic Report

Sustainability sits at the  
heart of our Purpose

Since setting our sustainability strategy 
in 2020, there has been demonstrable 
progress across the Group as we focus on 
becoming a leading sustainable business 
and delivering on our purpose.","Strategic Report Sustainability sits at the heart of our Purpose Since setting our sustainability strategy in 2020, there has been demonstrable progress across the Group as we focus on becoming a leading sustainable business and delivering on our purpose.",strategic report sustainability sits heart purpose since setting sustainability strategy 2020 demonstrable progress across group focus becoming leading sustainable business delivering purpose,7,
51,SPECTRIS 2021,SPECTRIS_2021.pdf,"We have 
further embedded this approach at each 
of our businesses and, in particular, made 
major steps forward in relation to our 
environmental strategy, with ambitious 
Net Zero targets set and detailed climate 
analysis work undertaken to meet TCFD 
reporting requirements.","We have further embedded this approach at each of our businesses and, in particular, made major steps forward in relation to our environmental strategy, with ambitious Net Zero targets set and detailed climate analysis work undertaken to meet TCFD reporting requirements.",embedded approach business particular made major step forward relation environmental strategy ambitious net zero target set detailed climate analysis work undertaken meet tcfd reporting requirement,7,
52,SPECTRIS 2021,SPECTRIS_2021.pdf,"Integral to this strategy is the attitude 
and activities of our people, and the 
Board is proud of the way our people live 
the Group’s values, shape its culture and 
the manner in which they conduct their 
business to support our customers, 
suppliers and our communities.","Integral to this strategy is the attitude and activities of our people, and the Board is proud of the way our people live the Group’s values, shape its culture and the manner in which they conduct their business to support our customers, suppliers and our communities.",integral strategy attitude activity people board proud way people live group value shape culture manner conduct business support customer supplier community,7,
53,SPECTRIS 2021,SPECTRIS_2021.pdf,"Being 
clear about who we are, how we behave 
and how this connects with our Strategy 
for Profitable Growth ensures that we  
are aligned and working towards  
creating long-term value for all of  
our stakeholders.","Being clear about who we are, how we behave and how this connects with our Strategy for Profitable Growth ensures that we are aligned and working towards creating long-term value for all of our stakeholders.",clear behave connects strategy profitable growth ensures aligned working towards creating longterm value stakeholder,7,
54,SPECTRIS 2021,SPECTRIS_2021.pdf,"Read more in our Sustainability 
Report on pages 54 to 67

our operations, behaviours and ways  
of working.","Read more in our Sustainability Report on pages 54 to 67 our operations, behaviours and ways of working.",read sustainability report page 54 67 operation behaviour way working,7,
55,SPECTRIS 2021,SPECTRIS_2021.pdf,"We recognise that 
embedding sustainability throughout 
the Group protects and creates 
long-term value for all our stakeholders, 
and will secure our long-term success.","We recognise that embedding sustainability throughout the Group protects and creates long-term value for all our stakeholders, and will secure our long-term success.",recognise embedding sustainability throughout group protects creates longterm value stakeholder secure longterm success,7,
56,SPECTRIS 2021,SPECTRIS_2021.pdf,"Our Section 172 statement is set out on 
pages 76 to 77 and explains in more 
detail how the Board considers all our 
stakeholders in the decisions it makes.",Our Section 172 statement is set out on pages 76 to 77 and explains in more detail how the Board considers all our stakeholders in the decisions it makes.,section 172 statement set page 76 77 explains detail board considers stakeholder decision make,7,
57,SPECTRIS 2021,SPECTRIS_2021.pdf,"We have set a clear ambition to be  
Net Zero in our own operations  
(Scope 1 and 2) by 2030 and in our 
value chain (Scope 3) by 2040.",We have set a clear ambition to be Net Zero in our own operations (Scope 1 and 2) by 2030 and in our value chain (Scope 3) by 2040.,set clear ambition net zero operation scope 1 2 2030 value chain scope 3 2040,7,
58,SPECTRIS 2021,SPECTRIS_2021.pdf,"As well 
as ensuring we have accountability  
for the sustainability of our own 
operations, our precision measurement 
and analytics solutions also helps 
support our customers on their own 
sustainability journeys.","As well as ensuring we have accountability for the sustainability of our own operations, our precision measurement and analytics solutions also helps support our customers on their own sustainability journeys.",well ensuring accountability sustainability operation precision measurement analytics solution also help support customer sustainability journey,7,
59,SPECTRIS 2021,SPECTRIS_2021.pdf,"The Board has also spent time 
considering the risks and opportunities 
relevant to the Group regarding 
climate change.",The Board has also spent time considering the risks and opportunities relevant to the Group regarding climate change.,board also spent time considering risk opportunity relevant group regarding climate change,7,
60,SPECTRIS 2021,SPECTRIS_2021.pdf,"A summary of our 
reporting against the Task Force on 
Climate-related Financial Disclosures 
(‘TCFD’) framework is set out on page 
65.",A summary of our reporting against the Task Force on Climate-related Financial Disclosures (‘TCFD’) framework is set out on page 65.,summary reporting task force climaterelated financial disclosure tcfd framework set page 65,7,
61,SPECTRIS 2021,SPECTRIS_2021.pdf,"Climate risks have now been 
embedded into the businesses and 
Group risk activities and we have 
elevated climate change to become  
a new Group principal risk (see page 
52).",Climate risks have now been embedded into the businesses and Group risk activities and we have elevated climate change to become a new Group principal risk (see page 52).,climate risk embedded business group risk activity elevated climate change become new group principal risk see page 52,7,
62,SPECTRIS 2021,SPECTRIS_2021.pdf,"More detail is set out in the 
Sustainability Report on pages 54 to 67.",More detail is set out in the Sustainability Report on pages 54 to 67.,detail set sustainability report page 54 67,7,
63,SPECTRIS 2021,SPECTRIS_2021.pdf,"In relation to our people, we continue 
to ensure that we safeguard their 
well-being.","In relation to our people, we continue to ensure that we safeguard their well-being.",relation people continue ensure safeguard wellbeing,7,
64,SPECTRIS 2021,SPECTRIS_2021.pdf,"Many of our employees 

continue to work from home, so 
ensuring they remain connected to 
colleagues has been key to ensure  
a continued focus on strengthening 
the culture across the Group.","Many of our employees continue to work from home, so ensuring they remain connected to colleagues has been key to ensure a continued focus on strengthening the culture across the Group.",many employee continue work home ensuring remain connected colleague key ensure continued focus strengthening culture across group,7,
65,SPECTRIS 2021,SPECTRIS_2021.pdf,"We have 
also focused on supporting science, 
technology, engineering and maths 
(‘STEM’) activities to help attract, 
develop and retain employees in  
STEM-related careers, as well as 
provide support for STEM education in 
our communities.","We have also focused on supporting science, technology, engineering and maths (‘STEM’) activities to help attract, develop and retain employees in STEM-related careers, as well as provide support for STEM education in our communities.",also focused supporting science technology engineering math stem activity help attract develop retain employee stemrelated career well provide support stem education community,7,
66,SPECTRIS 2021,SPECTRIS_2021.pdf,"This has been further 
supported by the Spectris Foundation, 
a £15 million fund to support STEM 
projects and other charitable causes 
nominated by our employees.","This has been further supported by the Spectris Foundation, a £15 million fund to support STEM projects and other charitable causes nominated by our employees.",supported spectris foundation 15 million fund support stem project charitable cause nominated employee,7,
67,SPECTRIS 2021,SPECTRIS_2021.pdf,"Good 
attendance at the employee STEM 
showcase, held in May, highlighted  
the interest our employees have in 
providing STEM opportunities in our 
communities.","Good attendance at the employee STEM showcase, held in May, highlighted the interest our employees have in providing STEM opportunities in our communities.",good attendance employee stem showcase held may highlighted interest employee providing stem opportunity community,7,
68,SPECTRIS 2021,SPECTRIS_2021.pdf,"The Foundation recently 
agreed its first donation and the Board 
and I look forward to watching its 
developing influence in supporting 
STEM education for all.",The Foundation recently agreed its first donation and the Board and I look forward to watching its developing influence in supporting STEM education for all.,foundation recently agreed first donation board look forward watching developing influence supporting stem education,7,
69,SPECTRIS 2021,SPECTRIS_2021.pdf,"Regarding our shareholders, the Board 
is regularly updated on their views.","Regarding our shareholders, the Board is regularly updated on their views.",regarding shareholder board regularly updated view,7,
70,SPECTRIS 2021,SPECTRIS_2021.pdf,"The Board receives feedback from the 
Executive Directors, who regularly 
meet investors.","The Board receives feedback from the Executive Directors, who regularly meet investors.",board receives feedback executive director regularly meet investor,7,
71,SPECTRIS 2021,SPECTRIS_2021.pdf,"Following the changes 
in the Industrial Solutions Division,  
we held a virtual teach-in on PMS, Red 
Lion and Servomex to help investors 
better understand their products, 
markets and key growth drivers.","Following the changes in the Industrial Solutions Division, we held a virtual teach-in on PMS, Red Lion and Servomex to help investors better understand their products, markets and key growth drivers.",following change industrial solution division held virtual teachin pm red lion servomex help investor better understand product market key growth driver,7,
72,SPECTRIS 2021,SPECTRIS_2021.pdf,"Given 
continued restrictions, our investor 
engagement has continued to be 
predominantly virtual and our AGM 

was again a virtual meeting.","Given continued restrictions, our investor engagement has continued to be predominantly virtual and our AGM was again a virtual meeting.",given continued restriction investor engagement continued predominantly virtual agm virtual meeting,7,
73,SPECTRIS 2021,SPECTRIS_2021.pdf,"We will 
continue to keep in mind the health 
and safety of our employees and 
shareholders as we plan for the 2022 
AGM, which will be held on 27 May.","We will continue to keep in mind the health and safety of our employees and shareholders as we plan for the 2022 AGM, which will be held on 27 May.",continue keep mind health safety employee shareholder plan 2022 agm held 27 may,7,
74,SPECTRIS 2021,SPECTRIS_2021.pdf,"Summary
The Board would like to express its 
thanks to all of our employees for their 
contribution to a good performance 
during the year and to the 
management of Spectris for their 
continued delivery of the strategy.",Summary The Board would like to express its thanks to all of our employees for their contribution to a good performance during the year and to the management of Spectris for their continued delivery of the strategy.,summary board would like express thanks employee contribution good performance year management spectris continued delivery strategy,7,
