,report_label,file_name,text_raw,text_partial_preprocessed,text_fully_preprocessed,page_num,is_relevant
15,HAYS 2021,HAYS_2021.pdf,"The digital revolution is 
accelerating, and we will lead 
our industry through change
Our strong foundations in 
technology power deep and 
valuable data insights for our 
consultants, and ultimately 
our clients.","The digital revolution is accelerating, and we will lead our industry through change Our strong foundations in technology power deep and valuable data insights for our consultants, and ultimately our clients.",digital revolution accelerating lead industry change strong foundation technology power deep valuable data insight consultant ultimately client,2,
16,HAYS 2021,HAYS_2021.pdf,"Our speed and agility is helping 
us to create the recruiting 
experience of tomorrow…
We are innovative, lead by 
example and are open to  
new ideas.","Our speed and agility is helping us to create the recruiting experience of tomorrow… We are innovative, lead by example and are open to new ideas.",speed agility helping u create recruiting experience tomorrow innovative lead example open new idea,2,
17,HAYS 2021,HAYS_2021.pdf,"The prize for  
adding real human value  
in a digital world will be great.",The prize for adding real human value in a digital world will be great.,prize adding real human value digital world great,2,
18,HAYS 2021,HAYS_2021.pdf,"…allowing us to become trusted 
lifelong partners to millions  
of people and organisations
The best people, allied to the  
best technology, will deliver  
the best service.","…allowing us to become trusted lifelong partners to millions of people and organisations The best people, allied to the best technology, will deliver the best service.",allowing u become trusted lifelong partner million people organisation best people allied best technology deliver best service,2,
19,HAYS 2021,HAYS_2021.pdf,"Our purpose is to benefit society by helping 
people succeed and enabling organisations to  
thrive, creating opportunities and improving lives

Our business model
We earn fees based on a percentage of a 
candidate’s salary whom we have placed 
with a client.","Our purpose is to benefit society by helping people succeed and enabling organisations to thrive, creating opportunities and improving lives Our business model We earn fees based on a percentage of a candidate’s salary whom we have placed with a client.",purpose benefit society helping people succeed enabling organisation thrive creating opportunity improving life business model earn fee based percentage candidate salary placed client,3,
20,HAYS 2021,HAYS_2021.pdf,"Our deep industry expertise 
spans white-collar Temp, Contracting  
and Perm markets.","Our deep industry expertise spans white-collar Temp, Contracting and Perm markets.",deep industry expertise span whitecollar temp contracting perm market,3,
21,HAYS 2021,HAYS_2021.pdf,"We focus on net fees rather than turnover, 
most of which is simply the ‘pass-through’ 
of Temp salary.","We focus on net fees rather than turnover, most of which is simply the ‘pass-through’ of Temp salary.",focus net fee rather turnover simply passthrough temp salary,3,
22,HAYS 2021,HAYS_2021.pdf,"Our ability to convert  
net fees into operating profit  
(our ‘conversion rate’) is a key  
profit and efficiency metric.",Our ability to convert net fees into operating profit (our ‘conversion rate’) is a key profit and efficiency metric.,ability convert net fee operating profit conversion rate key profit efficiency metric,3,
23,HAYS 2021,HAYS_2021.pdf,"We are highly cash-generative,  
with low capital requirements.","We are highly cash-generative, with low capital requirements.",highly cashgenerative low capital requirement,3,
24,HAYS 2021,HAYS_2021.pdf,"Watch our ‘About us’ video at 
haysplc.com/investors

Experts and 
lifelong partners
The balance, scale and diversity of our 
business provides unrivalled breadth of 
expertise.","Watch our ‘About us’ video at   Experts and lifelong partners The balance, scale and diversity of our business provides unrivalled breadth of expertise.",watch u video expert lifelong partner balance scale diversity business provides unrivalled breadth expertise,3,
25,HAYS 2021,HAYS_2021.pdf,"We can respond quickly to our 
clients’ needs, enabling businesses, their 
people and the communities in which they 
operate to flourish.","We can respond quickly to our clients’ needs, enabling businesses, their people and the communities in which they operate to flourish.",respond quickly client need enabling business people community operate flourish,3,
26,HAYS 2021,HAYS_2021.pdf,"Our aim is to become 
trusted lifelong partners to millions of 
people and thousands of organisations.",Our aim is to become trusted lifelong partners to millions of people and thousands of organisations.,aim become trusted lifelong partner million people thousand organisation,3,
27,HAYS 2021,HAYS_2021.pdf,"Our expertise is highlighted via a series of 
‘Our Hays Stories’ throughout this report.",Our expertise is highlighted via a series of ‘Our Hays Stories’ throughout this report.,expertise highlighted via series hay story throughout report,3,
28,HAYS 2021,HAYS_2021.pdf,"For more insights please visit Viewpoint at 
social.hays.com

Our values

Our values define how we do business 

and how we interact with our many stakeholders.",For more insights please visit Viewpoint at   Our values Our values define how we do business and how we interact with our many stakeholders.,insight please visit viewpoint value value define business interact many stakeholder,3,
29,HAYS 2021,HAYS_2021.pdf,"As our business grows, and as we recruit new talent 
or face new challenges, our values guide our people 

in the decisions and actions they take every day.","As our business grows, and as we recruit new talent or face new challenges, our values guide our people in the decisions and actions they take every day.",business grows recruit new talent face new challenge value guide people decision action take every day,3,
30,HAYS 2021,HAYS_2021.pdf,"We are: Passionate about people, Ambitious, 

Expert, Insightful, Innovative

We continuously strive to do the right thing by  
all our stakeholders.","We are: Passionate about people, Ambitious, Expert, Insightful, Innovative We continuously strive to do the right thing by all our stakeholders.",passionate people ambitious expert insightful innovative continuously strive right thing stakeholder,3,
31,HAYS 2021,HAYS_2021.pdf,"This enhances and protects  

our reputation, and makes us stronger.","This enhances and protects our reputation, and makes us stronger.",enhances protects reputation make u stronger,3,
32,HAYS 2021,HAYS_2021.pdf,"For our business model 
see pages 20 and 21

Recruitment insights  
powered by technology
We embrace technology and data as 
powerful value creators, and have led 
our industry in innovation.","For our business model see pages 20 and 21 Recruitment insights powered by technology We embrace technology and data as powerful value creators, and have led our industry in innovation.",business model see page 20 21 recruitment insight powered technology embrace technology data powerful value creator led industry innovation,3,
33,HAYS 2021,HAYS_2021.pdf,"Our technology improves our speed to 
market.",Our technology improves our speed to market.,technology improves speed market,3,
34,HAYS 2021,HAYS_2021.pdf,"This drives client and candidate 
service, as well as internal efficiency.","This drives client and candidate service, as well as internal efficiency.",drive client candidate service well internal efficiency,3,
35,HAYS 2021,HAYS_2021.pdf,"Engaged data drives the ‘science’ of 
recruitment, while the ‘art’ of  
recruitment is delivered  
by our expert consultants.","Engaged data drives the ‘science’ of recruitment, while the ‘art’ of recruitment is delivered by our expert consultants.",engaged data drive science recruitment art recruitment delivered expert consultant,3,
36,HAYS 2021,HAYS_2021.pdf,"The prize for adding real  
human value in a digitised  
world is substantial.",The prize for adding real human value in a digitised world is substantial.,prize adding real human value digitised world substantial,3,
37,HAYS 2021,HAYS_2021.pdf,"Discover more on our LinkedIn 
page at linkedin.company/hays

Powered by our people
As the ultimate people business,  
everything we do is focused on finding  
the right candidates for the right roles 
for our clients.","Discover more on our LinkedIn page at   Powered by our people As the ultimate people business, everything we do is focused on finding the right candidates for the right roles for our clients.",discover linkedin page powered people ultimate people business everything focused finding right candidate right role client,3,
38,HAYS 2021,HAYS_2021.pdf,"To do this we focus  
on hiring, training and developing  
the best consultants in our industry.","To do this we focus on hiring, training and developing the best consultants in our industry.",focus hiring training developing best consultant industry,3,
39,HAYS 2021,HAYS_2021.pdf,"Read more about our people and culture on 
pages 26 and 27

We operate across four divisions, 
with 256 offices in 33 countries

Divisional net fee performance FY21
During FY21 our fees decreased by 8%.","Read more about our people and culture on pages 26 and 27 We operate across four divisions, with 256 offices in 33 countries Divisional net fee performance FY21 During FY21 our fees decreased by 8%.",read people culture page 26 27 operate across four division 256 office 33 country divisional net fee performance fy21 fy21 fee decreased 8,3,
40,HAYS 2021,HAYS_2021.pdf,"ANZ declined  
by 10%, Germany by 7%, UK&I by 11% and RoW by 6%.","ANZ declined by 10%, Germany by 7%, UK&I by 11% and RoW by 6%.",anz declined 10 germany 7 uki 11 row 6,3,
41,HAYS 2021,HAYS_2021.pdf,"Temp fees decreased by 6%, with Perm down 10%.","Temp fees decreased by 6%, with Perm down 10%.",temp fee decreased 6 perm 10,3,
42,HAYS 2021,HAYS_2021.pdf,"Australia & New Zealand
Group net fees
17% (£159.9m)
Operating profit
£39.7m

Consultants
945
Temporary
70%

Offices
41
Permanent
30%

Germany
Group net fees
27% (£244.8m)
Operating profit
£31.4m

UK & Ireland
Group net fees
22% (£201.1m)
Operating profit
£11.5m

Rest of World
Group net fees
34% (£312.3m)
Operating profit
£12.5m

Consultants
1,620
Temporary
85%

Offices
25
Permanent
15%

Consultants
1,759
Temporary
62%

Offices
89
Permanent
38%

Consultants
2,866
Temporary
36%

Offices
101
Permanent
64%

For our Divisional operating review see page 38

A global business
33 countries and 20 specialisms

Australia &  
New Zealand
19 out  
of 20
specialisms  
covered
*Average specialisms per country.","Australia & New Zealand Group net fees 17% (£159.9m) Operating profit £39.7m Consultants 945 Temporary 70% Offices 41 Permanent 30% Germany Group net fees 27% (£244.8m) Operating profit £31.4m UK & Ireland Group net fees 22% (£201.1m) Operating profit £11.5m Rest of World Group net fees 34% (£312.3m) Operating profit £12.5m Consultants 1,620 Temporary 85% Offices 25 Permanent 15% Consultants 1,759 Temporary 62% Offices 89 Permanent 38% Consultants 2,866 Temporary 36% Offices 101 Permanent 64% For our Divisional operating review see page 38 A global business 33 countries and 20 specialisms Australia & New Zealand 19 out of 20 specialisms covered *Average specialisms per country.",australia new zealand group net fee 17 1599m operating profit 397m consultant 945 temporary 70 office 41 permanent 30 germany group net fee 27 2448m operating profit 314m uk ireland group net fee 22 2011m operating profit 115m rest world group net fee 34 3123m operating profit 125m consultant 1620 temporary 85 office 25 permanent 15 consultant 1759 temporary 62 office 89 permanent 38 consultant 2866 temporary 36 office 101 permanent 64 divisional operating review see page 38 global business 33 country 20 specialism australia new zealand 19 20 specialism covered average specialism per country,3,
43,HAYS 2021,HAYS_2021.pdf,"Germany
10 out  
of 20
specialisms  
covered

Net fees by specialism

20%

26%

4%
4%
5%

6%

14%

9%

12%

UK &  
Ireland
17 out  
of 20
specialisms 
covered

Rest  
of World
8* out  
of 20
specialisms 
covered

  Technology
  Accountancy & Finance
  Construction & Property
  Engineering
  Life Sciences
  Office Support
  Banking
  Sales & Marketing
  Other

Net fees by market maturity

Net fees by contract type

44%
Cyclical
/mature

56%
Structural
/less mature

39%
Perm

61%
Temp

 

We endorse three UN Sustainable Development Goals (UN SDGs), which help frame and progress our ESG strategy.","Germany 10 out of 20 specialisms covered Net fees by specialism 20% 26% 4% 4% 5% 6% 14% 9% 12% UK & Ireland 17 out of 20 specialisms covered Rest of World 8* out of 20 specialisms covered Technology Accountancy & Finance Construction & Property Engineering Life Sciences Office Support Banking Sales & Marketing Other Net fees by market maturity Net fees by contract type 44% Cyclical /mature 56% Structural /less mature 39% Perm 61% Temp We endorse three UN Sustainable Development Goals (UN SDGs), which help frame and progress our ESG strategy.",germany 10 20 specialism covered net fee specialism 20 26 4 4 5 6 14 9 12 uk ireland 17 20 specialism covered rest world 8 20 specialism covered technology accountancy finance construction property engineering life science office support banking sale marketing net fee market maturity net fee contract type 44 cyclical mature 56 structural le mature 39 perm 61 temp endorse three un sustainable development goal un sdgs help frame progress esg strategy,3,
44,HAYS 2021,HAYS_2021.pdf,"We became a carbon neutral company in FY21, offsetting our Scope 1, 2 and main scope 3 Greenhouse Gas (GHG) emissions 
and are working to reduce GHG emissions by c.50% versus 2020 levels by 2025, as part of our Net Zero journey and in line 
with the Paris Agreement on climate change.","We became a carbon neutral company in FY21, offsetting our Scope 1, 2 and main scope 3 Greenhouse Gas (GHG) emissions and are working to reduce GHG emissions by c.50% versus 2020 levels by 2025, as part of our Net Zero journey and in line with the Paris Agreement on climate change.",became carbon neutral company fy21 offsetting scope 1 2 main scope 3 greenhouse gas ghg emission working reduce ghg emission c50 versus 2020 level 2025 part net zero journey line paris agreement climate change,3,
45,HAYS 2021,HAYS_2021.pdf,We are committed to operating our business sustainably over the long run.,We are committed to operating our business sustainably over the long run.,committed operating business sustainably long run,3,
46,HAYS 2021,HAYS_2021.pdf,High engagement with our online learning portals highlights our deep commitment to upskilling and training.,High engagement with our online learning portals highlights our deep commitment to upskilling and training.,high engagement online learning portal highlight deep commitment upskilling training,3,
47,HAYS 2021,HAYS_2021.pdf,"Regular 
employee feedback also nurtures our culture.",Regular employee feedback also nurtures our culture.,regular employee feedback also nurture culture,3,
48,HAYS 2021,HAYS_2021.pdf,"We are committed to making Hays an equitable, diverse and inclusive 
workplace and in FY21 we set a target to reach 50% female in our top 560 senior leaders by 2030 (FY21: 42%).","We are committed to making Hays an equitable, diverse and inclusive workplace and in FY21 we set a target to reach 50% female in our top 560 senior leaders by 2030 (FY21: 42%).",committed making hay equitable diverse inclusive workplace fy21 set target reach 50 female top 560 senior leader 2030 fy21 42,3,
49,HAYS 2021,HAYS_2021.pdf,"We draw  
on the experience of our Board (3 female, 5 male) to provide governance, and help shape our business for the future.","We draw on the experience of our Board (3 female, 5 male) to provide governance, and help shape our business for the future.",draw experience board 3 female 5 male provide governance help shape business future,3,
50,HAYS 2021,HAYS_2021.pdf,"Hays UN SDG endorsements
Hays UN SDG endorsements

GHG emissions (tonnes of CO2 equivalent)
GHG emissions (tonnes of CO2 equivalent)

 Scope 1   Scope 2   Scope 3
 Scope 1   Scope 2   Scope 3

2021
2021

  42%
  42%

  49%
  49%

  9%
  9%

7,720
7,720

2020
2020

  33%
  33%

  34%
  34%

  33%
  33%

18,036
18,036

2019
2019

  31%
  31%

  36%
  36%

  33%
  33%

17,949
17,949

GHG emissions’ reduction ambition 
GHG emissions’ reduction ambition 
(tonnes of CO2 equivalent)
(tonnes of CO2 equivalent)
2020
2020
18,036
18,036

2025 target
2025 target

Training courses 
Training courses 
consumed in FY21, 
consumed in FY21, 
or >26 million 
or >26 million 
minutes of learning
minutes of learning

Employee  
Employee  
engagement 
engagement 
score
score

Gender split of senior leaders (~560 people)
Gender split of senior leaders (~560 people)

Tenure of the Hays plc Board
Tenure of the Hays plc Board

 Female   Male
 Female   Male

 0–3 years    3–6 years    6+ years
 0–3 years    3–6 years    6+ years

FY21 actual
FY21 actual
  42%
  42%

FY25 target
FY25 target
  45%
  45%

FY30 target
FY30 target
  50%
  50%

c.50% reduction 
c.50% reduction 
from 2020 level
from 2020 level

857k
857k

78%
78%

  58%
  58%

  55%
  55%

  50%
  50%

FY19
FY19
  37%
  37%

  26%
  26%

  37%
  37%

FY20
FY20
  37%
  37%

  50%
  50%

  13%
  13%

FY21
FY21
 50%
 50%

  37%
  37%

  13%
  13%

Strategic Report

Strategic Report Xxxx

Governance

Financial Statements

Shareholder Information

1

FY21 Financial overview

Net fee income

£918.1m

FY20: £996.2m

Pre-exceptional operating profit(1)

£95.1m

FY20: £135.0m

Profit before tax

£88.1m

FY20: £86.3m

Pre-exceptional basic EPS(1)

3.67p

FY20: 5.28p

Basic EPS

3.67p

FY20: 3.14p

Core dividend per share

1.22p

FY20: n/a

Special dividend per share

8.93p

FY20: n/a

Net cash

£410.6m

FY20: £366.2m(2)

FY21 Operational summary

For our KPIs see pages 36 to 37

Employees

10,778

FY20: 10,438

Permanent jobs filled

59,090

FY20: 66,329

Clients

40,000+

Clients trust Hays with their  
main asset – their people

Consultants

7,190

FY20: 6,900

Temporary and contractor roles filled

220,000

FY20: 235,000

Candidate applications

c.10m

We received c.10 million  
job applications in FY21 

Web page views 

c.105m

LinkedIn followers

c.5m

Note: Unless otherwise stated all growth rates discussed in the Strategic report are LFL (like-for-like)  
year-on-year net fees and profits, representing organic growth at constant currency.","Hays UN SDG endorsements Hays UN SDG endorsements GHG emissions (tonnes of CO2 equivalent) GHG emissions (tonnes of CO2 equivalent) Scope 1 Scope 2 Scope 3 Scope 1 Scope 2 Scope 3 2021 2021 42% 42% 49% 49% 9% 9% 7,720 7,720 2020 2020 33% 33% 34% 34% 33% 33% 18,036 18,036 2019 2019 31% 31% 36% 36% 33% 33% 17,949 17,949 GHG emissions’ reduction ambition GHG emissions’ reduction ambition (tonnes of CO2 equivalent) (tonnes of CO2 equivalent) 2020 2020 18,036 18,036 2025 target 2025 target Training courses Training courses consumed in FY21, consumed in FY21, or >26 million or >26 million minutes of learning minutes of learning Employee Employee engagement engagement score score Gender split of senior leaders (~560 people) Gender split of senior leaders (~560 people) Tenure of the Hays plc Board Tenure of the Hays plc Board Female Male Female Male 0–3 years 3–6 years 6+ years 0–3 years 3–6 years 6+ years FY21 actual FY21 actual 42% 42% FY25 target FY25 target 45% 45% FY30 target FY30 target 50% 50% c.50% reduction c.50% reduction from 2020 level from 2020 level 857k 857k 78% 78% 58% 58% 55% 55% 50% 50% FY19 FY19 37% 37% 26% 26% 37% 37% FY20 FY20 37% 37% 50% 50% 13% 13% FY21 FY21 50% 50% 37% 37% 13% 13% Strategic Report Strategic Report Xxxx Governance Financial Statements Shareholder Information 1 FY21 Financial overview Net fee income £918.1m FY20: £996.2m Pre-exceptional operating profit(1) £95.1m FY20: £135.0m Profit before tax £88.1m FY20: £86.3m Pre-exceptional basic EPS(1) 3.67p FY20: 5.28p Basic EPS 3.67p FY20: 3.14p Core dividend per share 1.22p FY20: n/a Special dividend per share 8.93p FY20: n/a Net cash £410.6m FY20: £366.2m(2) FY21 Operational summary For our KPIs see pages 36 to 37 Employees 10,778 FY20: 10,438 Permanent jobs filled 59,090 FY20: 66,329 Clients 40,000+ Clients trust Hays with their main asset – their people Consultants 7,190 FY20: 6,900 Temporary and contractor roles filled 220,000 FY20: 235,000 Candidate applications c.10m We received c.10 million job applications in FY21 Web page views c.105m LinkedIn followers c.5m Note: Unless otherwise stated all growth rates discussed in the Strategic report are LFL (like-for-like) year-on-year net fees and profits, representing organic growth at constant currency.",hay un sdg endorsement hay un sdg endorsement ghg emission tonne co2 equivalent ghg emission tonne co2 equivalent scope 1 scope 2 scope 3 scope 1 scope 2 scope 3 2021 2021 42 42 49 49 9 9 7720 7720 2020 2020 33 33 34 34 33 33 18036 18036 2019 2019 31 31 36 36 33 33 17949 17949 ghg emission reduction ambition ghg emission reduction ambition tonne co2 equivalent tonne co2 equivalent 2020 2020 18036 18036 2025 target 2025 target training course training course consumed fy21 consumed fy21 26 million 26 million minute learning minute learning employee employee engagement engagement score score gender split senior leader 560 people gender split senior leader 560 people tenure hay plc board tenure hay plc board female male female male 03 year 36 year 6 year 03 year 36 year 6 year fy21 actual fy21 actual 42 42 fy25 target fy25 target 45 45 fy30 target fy30 target 50 50 c50 reduction c50 reduction 2020 level 2020 level 857k 857k 78 78 58 58 55 55 50 50 fy19 fy19 37 37 26 26 37 37 fy20 fy20 37 37 50 50 13 13 fy21 fy21 50 50 37 37 13 13 strategic report strategic report xxxx governance financial statement shareholder information 1 fy21 financial overview net fee income 9181m fy20 9962m preexceptional operating profit1 951m fy20 1350m profit tax 881m fy20 863m preexceptional basic eps1 367p fy20 528p basic eps 367p fy20 314p core dividend per share 122p fy20 na special dividend per share 893p fy20 na net cash 4106m fy20 3662m2 fy21 operational summary kpis see page 36 37 employee 10778 fy20 10438 permanent job filled 59090 fy20 66329 client 40000 client trust hay main asset people consultant 7190 fy20 6900 temporary contractor role filled 220000 fy20 235000 candidate application c10m received c10 million job application fy21 web page view c105m linkedin follower c5m note unless otherwise stated growth rate discussed strategic report lfl likeforlike yearonyear net fee profit representing organic growth constant currency,3,
51,HAYS 2021,HAYS_2021.pdf,"(1) 

 There were no exceptional charges in FY21.",(1) There were no exceptional charges in FY21.,1 exceptional charge fy21,3,
52,HAYS 2021,HAYS_2021.pdf,"FY20 operating profit and basic EPS are presented before 
exceptional costs of £39.9 million, comprising £20.3 million relating to the partial impairment of goodwill  
in the US business, and £19.6 million relating to restructuring charges, primarily in our German business.","FY20 operating profit and basic EPS are presented before exceptional costs of £39.9 million, comprising £20.3 million relating to the partial impairment of goodwill in the US business, and £19.6 million relating to restructuring charges, primarily in our German business.",fy20 operating profit basic eps presented exceptional cost 399 million comprising 203 million relating partial impairment goodwill u business 196 million relating restructuring charge primarily german business,3,
53,HAYS 2021,HAYS_2021.pdf,FY20 net cash excluded £118.3 million of deferred tax payments.,FY20 net cash excluded £118.3 million of deferred tax payments.,fy20 net cash excluded 1183 million deferred tax payment,3,
54,HAYS 2021,HAYS_2021.pdf,These were paid in FY21.,These were paid in FY21.,paid fy21,3,
55,HAYS 2021,HAYS_2021.pdf,"(2) 

 Our investment case
 Chief Executive’s Review
 Our ESG framework and our strategy

Contents 
Strategic Report
A description of our business  
model, markets and strategy.","(2) Our investment case Chief Executive’s Review Our ESG framework and our strategy Contents Strategic Report A description of our business model, markets and strategy.",2 investment case chief executive review esg framework strategy content strategic report description business model market strategy,3,
56,HAYS 2021,HAYS_2021.pdf,"3 
4 
14 
16  Creating value for all stakeholders
18  Our ESG strategy in action
20  Our sustainable global business model
22  Leaders in the global jobs market
24  Megatrends in the world of work
26  Our people and culture
28  Empowering clients globally 
30  Our people, enabled by technology
34  Our clear strategic priorities
36  Measuring and explaining our KPIs
38  Divisional operating review
44  Finance Director’s Review
48   Integrating sustainability  

into the world of work

55  Principal risks
Governance Report
How our Board of Directors  
sets strategic direction and  
provides oversight and control.","3 4 14 16 Creating value for all stakeholders 18 Our ESG strategy in action 20 Our sustainable global business model 22 Leaders in the global jobs market 24 Megatrends in the world of work 26 Our people and culture 28 Empowering clients globally 30 Our people, enabled by technology 34 Our clear strategic priorities 36 Measuring and explaining our KPIs 38 Divisional operating review 44 Finance Director’s Review 48 Integrating sustainability into the world of work 55 Principal risks Governance Report How our Board of Directors sets strategic direction and provides oversight and control.",3 4 14 16 creating value stakeholder 18 esg strategy action 20 sustainable global business model 22 leader global job market 24 megatrends world work 26 people culture 28 empowering client globally 30 people enabled technology 34 clear strategic priority 36 measuring explaining kpis 38 divisional operating review 44 finance director review 48 integrating sustainability world work 55 principal risk governance report board director set strategic direction provides oversight control,3,
57,HAYS 2021,HAYS_2021.pdf,"64  Chairman’s statement
66  Board of Directors
68  Board leadership and purpose
73  Board and stakeholder engagement
76  Nomination Committee Report
79  Audit Committee Report
83  Remuneration Report
112  Directors’ Report
114  Directors’ responsibilities
Financial Statements
Financial statements for the  
Group, including a report from 
the Independent Auditor.","64 Chairman’s statement 66 Board of Directors 68 Board leadership and purpose 73 Board and stakeholder engagement 76 Nomination Committee Report 79 Audit Committee Report 83 Remuneration Report 112 Directors’ Report 114 Directors’ responsibilities Financial Statements Financial statements for the Group, including a report from the Independent Auditor.",64 chairman statement 66 board director 68 board leadership purpose 73 board stakeholder engagement 76 nomination committee report 79 audit committee report 83 remuneration report 112 director report 114 director responsibility financial statement financial statement group including report independent auditor,3,
58,HAYS 2021,HAYS_2021.pdf,"116   Independent Auditor’s Report
124  Consolidated Group Financial 

Statements

157   Hays plc Company 

Financial Statements
Shareholder Information
Supporting information 
for investors.",116 Independent Auditor’s Report 124 Consolidated Group Financial Statements 157 Hays plc Company Financial Statements Shareholder Information Supporting information for investors.,116 independent auditor report 124 consolidated group financial statement 157 hay plc company financial statement shareholder information supporting information investor,3,
59,HAYS 2021,HAYS_2021.pdf,"165 Shareholder information
167 Financial calendar
167 Hays online
168 Glossary
168 Countries and specialisms

More information online: 
Our award-winning investor site  
gives you fast, direct access to a  
wide range of company information.","165 Shareholder information 167 Financial calendar 167 Hays online 168 Glossary 168 Countries and specialisms More information online: Our award-winning investor site gives you fast, direct access to a wide range of company information.",165 shareholder information 167 financial calendar 167 hay online 168 glossary 168 country specialism information online awardwinning investor site give fast direct access wide range company information,3,
60,HAYS 2021,HAYS_2021.pdf,"See haysplc.com/investors

Read our views and advice  
on the world of work.",See   Read our views and advice on the world of work.,see read view advice world work,3,
61,HAYS 2021,HAYS_2021.pdf,"2

Strategic Report

Governance

Financial Statements

Shareholder Information

3

STRATEGIC 
REPORT

We are proud to be industry leaders.",2 Strategic Report Governance Financial Statements Shareholder Information 3 STRATEGIC REPORT We are proud to be industry leaders.,2 strategic report governance financial statement shareholder information 3 strategic report proud industry leader,4,
62,HAYS 2021,HAYS_2021.pdf,"Our breadth, scale, balance and financial 
position are the strongest in our industry.","Our breadth, scale, balance and financial position are the strongest in our industry.",breadth scale balance financial position strongest industry,4,
63,HAYS 2021,HAYS_2021.pdf,"Hays plc Annual Report & Financial Statements 2021

OUR INVESTMENT CASE

Our business philosophy has been consistent for many years: investing for the long term 
while delivering cash-generative profit growth in the near term.",Hays plc Annual Report & Financial Statements 2021 OUR INVESTMENT CASE Our business philosophy has been consistent for many years: investing for the long term while delivering cash-generative profit growth in the near term.,hay plc annual report financial statement 2021 investment case business philosophy consistent many year investing long term delivering cashgenerative profit growth near term,4,
